Time (s),Accel_X (g),Accel_Y (g),Accel_Z (g),Accel_Mag (g),Gyro_X (deg/s),Gyro_Y (deg/s),Gyro_Z (deg/s),Mag_X (mT),Mag_Y (mT),Mag_Z (mT),Pressure (mbar),P_Temp (C),Battery (V)
126.6,0.50917,0.89399,-0.014781,1.0289,3.9,1.4,0.2,-297.9,-280.5,-105.9,1000.6,21.57,3.87
126.61,0.53058,0.89653,-0.011213,1.0418,-1.8,1.7,-1.6,-288.3,-292.5,-108.9,1000.5,21.57,3.87
126.62,0.5265,0.93425,0.010194,1.0724,-5.5,0.3,-1.9,-302.7,-275.7,-107.1,1000.6,21.57,3.87
126.63,0.49898,0.93986,0.019368,1.0643,0.5,-0.3,0,-300.3,-270.9,-108.3,1000.5,21.57,3.87
126.64,0.4735,0.93476,0.0071356,1.0479,5.6,-2.2,1.4,-302.7,-266.1,-108.3,1000.5,21.57,3.87
126.65,0.47146,0.93782,-0.0056065,1.0497,1.3,-1.4,0.1,-297.9,-278.1,-113.1,1000.6,21.57,3.87
126.66,0.51019,0.91896,-0.010194,1.0511,-2.6,2.3,-0.4,-290.7,-280.5,-113.1,1000.5,21.57,3.87
126.67,0.54485,0.91182,-0.0020387,1.0622,-2.1,2.8,-1.9,-290.7,-282.9,-114.3,1000.5,21.57,3.87
126.68,0.53466,0.92253,0.0035678,1.0663,-1.2,-0.8,-1.4,-293.1,-285.3,-105.3,1000.5,21.57,3.87
126.69,0.48471,0.91896,0.009684,1.039,1.9,-1.2,-0.2,-297.9,-278.1,-110.1,1000.5,21.57,3.87
126.7,0.47095,0.9368,0.0086646,1.0486,2,-1.4,1.7,-283.5,-273.3,-107.7,1000.6,21.57,3.87
126.71,0.48114,0.95107,0.0061162,1.0659,0.7,-0.6,0.7,-285.9,-275.7,-107.7,1000.6,21.57,3.87
126.72,0.50917,0.91743,-0.0035678,1.0493,-0.7,2.7,-0.6,-307.5,-280.5,-110.1,1000.5,21.57,3.87
126.73,0.54179,0.88736,-0.0045872,1.0397,-0.7,2.7,-1.8,-297.9,-275.7,-104.1,1000.6,21.57,3.87
126.74,0.53721,0.91335,0.0081549,1.0597,-2.5,-1.5,-2.3,-285.9,-273.3,-107.7,1000.5,21.57,3.87
126.75,0.48675,0.9368,0.01631,1.0558,0.2,-1.9,0,-288.3,-268.5,-107.1,1000.4,21.57,3.87
126.76,0.4684,0.9368,0.0050968,1.0474,4.3,-0.5,2.4,-278.7,-294.9,-107.7,1000.4,21.57,3.87
126.77,0.4949,0.93374,-0.0076453,1.0568,0.5,0.3,0.1,-285.9,-268.5,-110.1,1000.7,21.57,3.87
126.78,0.5209,0.91641,-0.0040775,1.0541,-3,0.7,-1.8,-290.7,-282.9,-110.7,1000.5,21.57,3.87
126.79,0.52854,0.91284,0.0035678,1.0548,-1.3,0.5,-1.8,-300.3,-270.9,-112.5,1000.6,21.57,3.87
126.8,0.49388,0.93221,0.0066259,1.055,2,-0.6,-0.3,-295.5,-275.7,-101.1,1000.5,21.57,3.87
126.81,0.47554,0.93068,0,1.0451,0.4,-0.2,0.6,-293.1,-270.9,-107.7,1000.5,21.57,3.87
126.82,0.50968,0.92355,0,1.0549,0.3,0.8,0.3,-281.1,-275.7,-108.3,1000.5,21.57,3.87
126.83,0.53262,0.92813,0,1.0701,-1.7,0,-0.2,-307.5,-280.5,-104.1,1000.5,21.57,3.87
126.84,0.51529,0.92049,-0.00050968,1.0549,0.6,0.5,-0.6,-295.5,-270.9,-104.7,1000.5,21.57,3.87
126.85,0.48726,0.91539,-0.0010194,1.037,0.6,0,-0.9,-295.5,-282.9,-111.9,1000.4,21.57,3.87
126.86,0.48369,0.92661,0.0030581,1.0453,0.2,-0.6,-1.5,-293.1,-270.9,-105.3,1000.5,21.57,3.87
126.87,0.50561,0.92457,0.0010194,1.0538,-0.2,0.4,0.3,-290.7,-278.1,-108.9,1000.6,21.57,3.87
126.88,0.5265,0.91845,0,1.0587,-0.6,1.1,1,-285.9,-282.9,-111.9,1000.5,21.57,3.87
126.89,0.50255,0.94292,0.010703,1.0685,-1.2,0,-0.3,-295.5,-266.1,-108.3,1000.5,21.57,3.87
126.9,0.48114,0.93425,0.0050968,1.0509,1.2,-1,-1,-285.9,-285.3,-111.3,1000.5,21.57,3.87
126.91,0.50459,0.89959,-0.0071356,1.0315,2.8,0.1,-0.1,-290.7,-270.9,-106.5,1000.6,21.57,3.87
126.92,0.53364,0.90724,-0.0086646,1.0526,-0.9,0.8,-0.4,-285.9,-287.7,-116.1,1000.5,21.57,3.87
126.93,0.5158,0.93374,0.010194,1.0668,-3.7,0,-0.7,-300.3,-292.5,-104.7,1000.5,21.57,3.87
126.94,0.48981,0.94088,0.015291,1.0608,0,-0.6,-0.1,-290.7,-273.3,-111.3,1000.5,21.57,3.87
126.95,0.47197,0.94597,0.0081549,1.0572,3.4,-1,0.3,-293.1,-263.7,-110.7,1000.5,21.57,3.87
126.96,0.49337,0.91947,-0.010703,1.0435,1.7,-0.2,-0.3,-295.5,-275.7,-107.7,1000.5,21.57,3.87
126.97,0.52905,0.89602,-0.011723,1.0406,-1.8,2,-1.3,-312.3,-282.9,-103.5,1000.5,21.57,3.87
126.98,0.5423,0.92406,0.0030581,1.0714,-3.2,1.2,-1.4,-288.3,-268.5,-108.3,1000.5,21.57,3.87
126.99,0.50306,0.94393,0.017839,1.0698,-1.2,-0.6,-0.5,-295.5,-280.5,-109.5,1000.5,21.57,3.87
127,0.47961,0.93119,0.0091743,1.0475,3.9,-0.9,0.7,-293.1,-275.7,-104.7,1000.4,21.55,3.87
127.01,0.47452,0.92508,-0.0040775,1.0397,1.5,0.3,0.1,-302.7,-273.3,-111.3,1000.5,21.55,3.87
127.02,0.51478,0.92406,-0.0056065,1.0578,-1.5,0.4,-1,-300.3,-280.5,-104.1,1000.6,21.55,3.87
127.03,0.53823,0.90826,-0.0061162,1.0558,-1.4,0.7,-0.9,-285.9,-273.3,-104.1,1000.6,21.55,3.87
127.04,0.50815,0.91794,0.00050968,1.0492,1.1,0,-0.2,-293.1,-290.1,-110.1,1000.6,21.55,3.87
127.05,0.47961,0.93578,0.011213,1.0516,0.1,-1.2,0,-307.5,-273.3,-109.5,1000.5,21.55,3.87
127.06,0.48318,0.94292,0.010703,1.0596,-1.2,-0.7,0.3,-283.5,-285.3,-110.1,1000.5,21.55,3.87
127.07,0.51172,0.92355,-0.0010194,1.0558,1.8,0.7,0,-293.1,-270.9,-107.7,1000.6,21.55,3.87
127.08,0.51886,0.91081,-0.0086646,1.0483,0.6,1.2,-0.7,-300.3,-275.7,-107.7,1000.5,21.55,3.87
127.09,0.52396,0.9103,-0.0035678,1.0503,-2.4,0.7,-1.5,-285.9,-263.7,-108.3,1000.5,21.55,3.87
127.1,0.49847,0.93374,0.011213,1.0585,0,-0.6,-0.6,-295.5,-275.7,-111.3,1000.5,21.55,3.87
127.11,0.4735,0.93833,0.010194,1.0511,1.7,-1.2,0.6,-295.5,-280.5,-111.9,1000.5,21.55,3.87
127.12,0.4949,0.9317,0,1.055,0,0.3,0.7,-307.5,-285.3,-97.5,1000.4,21.55,3.87
127.13,0.52294,0.91488,-0.0050968,1.0538,-0.6,1,-0.7,-295.5,-273.3,-111.9,1000.5,21.55,3.87
127.14,0.52446,0.91743,-0.0025484,1.0568,-0.2,0.5,-1.7,-293.1,-273.3,-102.9,1000.5,21.55,3.87
127.15,0.50204,0.91641,0,1.0449,0.3,-0.4,-0.6,-314.7,-268.5,-111.9,1000.5,21.55,3.87
127.16,0.48879,0.92966,0.0025484,1.0503,0.4,-0.4,0.3,-288.3,-275.7,-108.3,1000.5,21.55,3.87
127.17,0.48471,0.93425,0.0081549,1.0525,-0.7,0.1,0.2,-290.7,-290.1,-108.3,1000.4,21.55,3.87
127.18,0.51274,0.93068,0.0076453,1.0626,-0.9,0.7,-0.4,-281.1,-278.1,-108.3,1000.6,21.55,3.87
127.19,0.52192,0.91998,-0.0010194,1.0577,0.8,0.3,-0.6,-297.9,-285.3,-108.9,1000.5,21.55,3.87
127.2,0.51682,0.91437,-0.0081549,1.0504,1,-0.1,-0.8,-297.9,-268.5,-106.5,1000.5,21.55,3.87
127.21,0.50408,0.91896,-0.0010194,1.0481,-0.6,-0.1,-0.5,-300.3,-270.9,-109.5,1000.5,21.55,3.87
127.22,0.48522,0.93731,0.0086646,1.0555,-0.9,0.1,-0.5,-295.5,-270.9,-113.1,1000.5,21.55,3.87
127.23,0.48318,0.93527,0.012742,1.0528,0.1,-0.2,-0.1,-302.7,-268.5,-106.5,1000.5,21.55,3.87
127.24,0.50357,0.91794,0.00050968,1.047,2.1,0.2,0.4,-285.9,-273.3,-108.3,1000.4,21.55,3.87
127.25,0.51784,0.91284,-0.0081549,1.0495,0.3,0.4,0,-300.3,-282.9,-112.5,1000.5,21.55,3.87
127.26,0.52294,0.91692,-0.0050968,1.0556,-1.9,-0.1,-1,-295.5,-278.1,-111.3,1000.6,21.55,3.87
127.27,0.51631,0.93374,0.0035678,1.067,-2.3,-0.1,-1.2,-302.7,-268.5,-109.5,1000.4,21.55,3.87
127.28,0.48981,0.93017,0.0076453,1.0513,2.1,0.3,-0.4,-293.1,-273.3,-105.9,1000.5,21.55,3.87
127.29,0.47554,0.92253,0.0045872,1.0379,1.8,-0.7,0.1,-295.5,-280.5,-106.5,1000.5,21.55,3.87
127.3,0.49286,0.92762,0.0050968,1.0504,-0.1,-1.1,0.3,-293.1,-282.9,-104.1,1000.5,21.55,3.87
127.31,0.5158,0.93119,-0.0010194,1.0645,-2,1,0,-297.9,-275.7,-109.5,1000.4,21.55,3.87
127.32,0.53211,0.91743,-0.0050968,1.0606,0.2,2,-0.7,-295.5,-285.3,-104.7,1000.5,21.55,3.87
127.33,0.53211,0.90112,-0.0056065,1.0465,-0.2,0.5,-1.7,-309.9,-273.3,-111.3,1000.6,21.55,3.87
127.34,0.5,0.91692,0.0071356,1.0444,0,-1,-1,-293.1,-275.7,-110.7,1000.5,21.55,3.87
127.35,0.47757,0.9368,0.013252,1.0516,0.2,-1.5,0.6,-300.3,-285.3,-102.9,1000.5,21.55,3.87
127.36,0.46738,0.95005,0.011213,1.0589,1,-0.7,1.2,-297.9,-280.5,-108.9,1000.5,21.55,3.87
127.37,0.49388,0.92762,-0.0040775,1.0509,2,0.7,-0.1,-283.5,-275.7,-109.5,1000.5,21.55,3.87
127.38,0.52294,0.90112,-0.0086646,1.0419,-0.9,1.7,-1.2,-288.3,-282.9,-105.3,1000.5,21.55,3.87
127.39,0.54791,0.90877,-0.00050968,1.0612,-3.2,1.4,-2.1,-293.1,-278.1,-101.1,1000.5,21.55,3.87
127.4,0.5265,0.92661,0.0091743,1.0658,-1.8,-0.2,-0.1,-290.7,-275.7,-104.1,1000.5,21.55,3.87
127.41,0.47961,0.9317,0.011723,1.048,3.7,-1,0.1,-278.7,-266.1,-104.1,1000.4,21.55,3.87
127.42,0.46024,0.93323,0.0045872,1.0406,2.8,-2.4,1,-302.7,-282.9,-100.5,1000.4,21.55,3.87
127.43,0.46024,0.93323,0.0045872,1.0406,2.8,-2.4,1,-302.7,-282.9,-100.5,1000.5,21.55,3.87
127.44,0.4893,0.92966,-0.0015291,1.0506,-0.9,0.3,-0.6,-288.3,-282.9,-111.3,1000.4,21.55,3.87
127.45,0.53007,0.92253,-0.0015291,1.064,-2.7,2.7,-0.3,-293.1,-278.1,-100.5,1000.5,21.55,3.87
127.46,0.54179,0.91335,0,1.062,-0.3,1.1,-1.5,-283.5,-268.5,-106.5,1000.5,21.55,3.87
127.47,0.50714,0.9261,0.0081549,1.0559,-0.1,-1.5,-0.8,-300.3,-268.5,-105.9,1000.4,21.55,3.87
127.48,0.47503,0.92661,0.0081549,1.0413,2.4,-0.6,0.4,-297.9,-273.3,-114.9,1000.4,21.55,3.87
127.49,0.51223,0.93476,-0.0020387,1.0659,-0.7,0.1,-0.9,-295.5,-275.7,-110.7,1000.5,21.55,3.87
127.5,0.51223,0.93476,-0.0020387,1.0659,-0.7,0.1,-0.9,-295.5,-275.7,-110.7,1000.5,21.56,3.87
127.51,0.52701,0.91081,-0.0061162,1.0523,0.2,1.3,-0.9,-285.9,-275.7,-110.1,1000.5,21.56,3.87
127.52,0.53721,0.90826,-0.0035678,1.0552,-0.2,1.5,-0.4,-293.1,-285.3,-104.1,1000.6,21.56,3.87
127.53,0.51019,0.93374,0.0091743,1.0641,-2.7,-0.3,-0.3,-285.9,-266.1,-108.3,1000.6,21.56,3.87
127.54,0.4791,0.9368,0.014271,1.0523,1.2,-1.4,-0.3,-293.1,-278.1,-111.3,1000.5,21.56,3.87
127.55,0.46687,0.92508,0.0050968,1.0362,4.1,-1.2,0.4,-293.1,-282.9,-108.3,1000.5,21.56,3.87
127.56,0.48777,0.92508,-0.0045872,1.0458,-0.4,0.7,-0.1,-283.5,-280.5,-104.1,1000.6,21.56,3.87
127.57,0.52905,0.92253,0,1.0635,-3.1,1.8,-0.2,-283.5,-263.7,-110.1,1000.5,21.56,3.87
127.58,0.54587,0.91386,0.0030581,1.0645,-1.6,0.9,-0.9,-307.5,-292.5,-105.9,1000.5,21.56,3.87
127.59,0.51274,0.91998,0.0061162,1.0532,2.2,-0.8,-0.5,-300.3,-266.1,-108.9,1000.5,21.56,3.87
127.6,0.47197,0.92864,0.0056065,1.0417,0.4,-0.7,-0.3,-300.3,-270.9,-110.1,1000.5,21.56,3.87
127.61,0.47655,0.93374,0.0086646,1.0484,0,-1,-0.5,-290.7,-275.7,-108.3,1000.5,21.56,3.87
127.62,0.50306,0.92762,-0.0020387,1.0553,1.5,0.2,0.2,-300.3,-280.5,-103.5,1000.5,21.56,3.87
127.63,0.52905,0.91131,-0.010703,1.0538,-0.2,1.2,0.9,-300.3,-268.5,-105.3,1000.6,21.56,3.87
127.64,0.53262,0.91743,-0.00050968,1.0608,-2.9,1,-1.5,-300.3,-285.3,-107.7,1000.5,21.56,3.87
127.65,0.51325,0.93629,0.010703,1.0678,-2,-0.7,-1.8,-307.5,-275.7,-110.1,1000.5,21.56,3.87
127.66,0.4735,0.93374,0.012742,1.047,4.2,-1.2,-0.1,-293.1,-266.1,-100.5,1000.5,21.56,3.87
127.67,0.46381,0.91896,-0.0040775,1.0294,2.8,-0.3,1,-297.9,-268.5,-109.5,1000.5,21.56,3.87
127.68,0.5107,0.9261,-0.0050968,1.0576,-1.7,1.3,0.2,-295.5,-280.5,-103.5,1000.5,21.56,3.87
127.69,0.54128,0.92966,0.0015291,1.0758,-4.7,2.4,-0.9,-281.1,-278.1,-108.3,1000.5,21.56,3.87
127.7,0.53313,0.91488,0.0071356,1.0589,0.4,1,-1.5,-290.7,-266.1,-108.9,1000.6,21.56,3.87
127.71,0.49134,0.91284,0.0071356,1.0367,3.1,-2.1,-1.1,-288.3,-280.5,-113.7,1000.5,21.56,3.87
127.72,0.47299,0.9261,0.0050968,1.0399,1.1,-2,0.3,-283.5,-268.5,-107.7,1000.6,21.56,3.87
127.73,0.48318,0.94343,0,1.06,-1.7,0.3,1.1,-290.7,-275.7,-109.5,1000.5,21.56,3.87
127.74,0.51835,0.93323,0.0015291,1.0675,0.1,1.3,0,-285.9,-268.5,-109.5,1000.5,21.56,3.87
127.75,0.53211,0.91182,-0.0050968,1.0557,-0.3,0.9,-1.4,-281.1,-287.7,-108.9,1000.5,21.56,3.87
127.76,0.50917,0.90622,0,1.0395,-0.3,0.1,-1.7,-288.3,-275.7,-107.1,1000.5,21.56,3.87
127.77,0.48828,0.93527,0.012232,1.0551,-0.3,-1.5,-0.6,-302.7,-278.1,-105.9,1000.4,21.56,3.87
127.78,0.48624,0.94546,0.0050968,1.0632,1,-1,1.1,-285.9,-275.7,-111.3,1000.4,21.56,3.87
127.79,0.50561,0.92508,-0.0061162,1.0542,1,0.4,0.8,-288.3,-270.9,-107.1,1000.5,21.56,3.87
127.8,0.52396,0.91947,-0.0061162,1.0583,-1,2.1,-1,-293.1,-278.1,-111.9,1000.5,21.56,3.87
127.81,0.53364,0.91896,-0.00050968,1.0627,-2.1,0.9,-1.7,-281.1,-270.9,-108.3,1000.5,21.56,3.87
127.82,0.50153,0.90928,0.0045872,1.0384,2,-0.8,-0.9,-281.1,-285.3,-108.9,1000.4,21.56,3.87
127.83,0.47604,0.9261,0.010703,1.0413,0.7,-1.8,0.1,-288.3,-292.5,-111.9,1000.5,21.56,3.87
127.84,0.47655,0.95056,0.010703,1.0634,-0.7,-0.2,1.2,-297.9,-282.9,-108.9,1000.5,21.56,3.87
127.85,0.50968,0.93731,0,1.0669,-0.4,1.4,0.3,-288.3,-282.9,-109.5,1000.5,21.56,3.87
127.86,0.52905,0.90928,-0.00050968,1.052,0.6,1.2,-1.5,-285.9,-275.7,-105.3,1000.6,21.56,3.87
127.87,0.52192,0.90265,-0.00050968,1.0427,0.6,-0.4,-1.3,-281.1,-273.3,-106.5,1000.5,21.56,3.87
127.88,0.48777,0.91947,0.0066259,1.0409,-0.3,-0.7,-0.4,-290.7,-273.3,-105.3,1000.5,21.56,3.87
127.89,0.4842,0.93833,0.012232,1.056,-0.7,0,0.1,-290.7,-282.9,-111.3,1000.5,21.56,3.87
127.9,0.50255,0.94597,0.0045872,1.0712,0.1,-0.7,0.3,-288.3,-285.3,-112.5,1000.4,21.56,3.87
127.91,0.52243,0.92304,-0.0076453,1.0607,0.3,0,0,-295.5,-282.9,-109.5,1000.5,21.56,3.87
127.92,0.52701,0.90622,-0.0076453,1.0483,0.5,1.5,-0.9,-295.5,-280.5,-102.3,1000.5,21.56,3.87
127.93,0.50917,0.91794,0.00050968,1.0497,-1.8,0.6,-1.2,-281.1,-273.3,-104.7,1000.6,21.56,3.87
127.94,0.48165,0.92966,0.0091743,1.0471,1,-1.6,-0.9,-300.3,-280.5,-113.1,1000.5,21.56,3.87
127.95,0.46585,0.92966,0.0045872,1.0399,2,-0.9,0.8,-278.7,-278.1,-111.9,1000.5,21.56,3.87
127.96,0.49388,0.94241,0.0015291,1.064,-0.9,0.6,0.8,-300.3,-280.5,-111.3,1000.4,21.56,3.87
127.97,0.53211,0.93833,0.0020387,1.0787,-3.5,1.7,-0.6,-288.3,-275.7,-109.5,1000.5,21.56,3.87
127.98,0.54281,0.90622,-0.0076453,1.0564,1.6,1.7,-1.4,-297.9,-278.1,-105.9,1000.6,21.56,3.87
127.99,0.51223,0.8894,-0.0066259,1.0264,3.2,0,-1,-288.3,-268.5,-104.1,1000.6,21.56,3.87
128,0.48828,0.92661,0.010194,1.0474,-1.9,-2.1,-0.7,-285.9,-273.3,-106.5,1000.6,21.55,3.87
128.01,0.46993,0.94954,0.01631,1.0596,-1.2,-1.4,0.7,-278.7,-282.9,-111.3,1000.5,21.55,3.87
128.02,0.48471,0.94495,0.0071356,1.062,2.5,0,1.1,-288.3,-268.5,-113.7,1000.5,21.55,3.87
128.03,0.52243,0.921,-0.0066259,1.0589,-0.1,1.4,-0.2,-285.9,-278.1,-110.1,1000.6,21.55,3.87
128.04,0.53976,0.90877,-0.0035678,1.057,-2.8,2.4,-1.9,-293.1,-268.5,-104.1,1000.6,21.55,3.87
128.05,0.5158,0.91437,0.0071356,1.0498,0.1,0.2,-1.4,-297.9,-285.3,-105.9,1000.5,21.55,3.87
128.06,0.4842,0.92661,0.0076453,1.0455,2.4,-2.9,-0.4,-290.7,-273.3,-105.3,1000.5,21.55,3.87
128.07,0.46789,0.92915,0,1.0403,1.2,-1.5,1.2,-285.9,-285.3,-109.5,1000.5,21.55,3.87
128.08,0.50663,0.93272,0.00050968,1.0614,-2.4,2,0.5,-295.5,-266.1,-106.5,1000.5,21.55,3.87
128.09,0.5423,0.93323,0.0015291,1.0794,-3,1.8,-1.1,-288.3,-292.5,-107.1,1000.5,21.55,3.87
128.1,0.52192,0.91233,0,1.0511,2.6,0.1,-1.7,-288.3,-268.5,-105.3,1000.5,21.55,3.87
128.11,0.48063,0.90367,-0.0030581,1.0235,3.4,-1.4,-0.6,-302.7,-275.7,-106.5,1000.5,21.55,3.87
128.12,0.4842,0.93374,0.0061162,1.0518,-2.3,-0.6,-0.1,-290.7,-273.3,-110.7,1000.5,21.55,3.87
128.13,0.50306,0.94495,0.0086646,1.0706,-1.7,0.3,0.6,-297.9,-278.1,-116.1,1000.5,21.55,3.87
128.14,0.51835,0.92508,0.0010194,1.0604,1.8,0.2,0.7,-293.1,-278.1,-111.3,1000.5,21.55,3.87
128.15,0.51325,0.91539,-0.0035678,1.0495,0.6,0.5,-0.5,-307.5,-282.9,-113.1,1000.5,21.55,3.87
128.16,0.5051,0.92813,0.0020387,1.0567,-1.7,0.6,-1.5,-295.5,-275.7,-104.1,1000.4,21.55,3.87
128.17,0.49235,0.91539,0.0050968,1.0394,0.4,-1.1,-1.1,-290.7,-285.3,-108.9,1000.4,21.55,3.87
128.18,0.49592,0.91998,0,1.0451,1.4,-0.3,0.1,-302.7,-275.7,-105.3,1000.5,21.55,3.87
128.19,0.51274,0.92915,-0.0020387,1.0612,-1.1,1.4,1.2,-297.9,-278.1,-104.7,1000.5,21.55,3.87
128.2,0.52701,0.92915,0.0076453,1.0682,-2.4,0.7,-0.9,-288.3,-282.9,-105.9,1000.5,21.55,3.87
128.21,0.50102,0.93578,0.011723,1.0615,0,-1.5,-1.7,-278.7,-270.9,-110.7,1000.5,21.55,3.87
128.22,0.4684,0.91539,-0.0015291,1.0283,5.3,-0.3,0,-300.3,-270.9,-112.5,1000.4,21.55,3.87
128.23,0.49541,0.90316,-0.0076453,1.0301,-0.6,0.4,0.7,-276.3,-270.9,-110.7,1000.5,21.55,3.87
128.24,0.54027,0.93068,0.0045872,1.0761,-5.9,1.1,-1.2,-281.1,-278.1,-107.7,1000.5,21.55,3.87
128.25,0.52548,0.9526,0.014781,1.088,-1.9,0.6,-0.7,-283.5,-273.3,-111.3,1000.6,21.55,3.87
128.26,0.48267,0.92151,0.0076453,1.0403,6.7,-0.6,0,-290.7,-282.9,-105.9,1000.5,21.55,3.87
128.27,0.4791,0.90724,-0.0040775,1.026,1.8,-1.2,0.1,-300.3,-270.9,-113.7,1000.5,21.55,3.87
128.28,0.51223,0.91692,-0.0035678,1.0503,-2.2,1.2,-0.4,-276.3,-275.7,-109.5,1000.5,21.55,3.87
128.29,0.53211,0.92712,0.0010194,1.069,-3.4,0.9,-0.6,-295.5,-275.7,-115.5,1000.5,21.55,3.87
128.3,0.50714,0.93731,0.014781,1.0658,0,-1,-1.8,-295.5,-273.3,-106.5,1000.5,21.55,3.87
128.31,0.4791,0.9419,0.011213,1.0568,2,-0.9,0,-295.5,-280.5,-109.5,1000.5,21.55,3.87
128.32,0.49592,0.91488,-0.0056065,1.0407,3.6,0.3,1.5,-293.1,-268.5,-104.7,1000.4,21.55,3.87
128.33,0.49592,0.91488,-0.0056065,1.0407,3.6,0.3,1.5,-293.1,-268.5,-104.7,1000.4,21.55,3.87
128.34,0.51019,0.90673,-0.0086646,1.0404,-1.5,0.1,0,-288.3,-273.3,-108.3,1000.5,21.55,3.87
128.35,0.51886,0.92813,0.0020387,1.0633,-2.3,0.9,-1.6,-297.9,-285.3,-108.9,1000.6,21.55,3.87
128.36,0.51121,0.93017,0.009684,1.0614,-1.8,1.3,-0.9,-307.5,-290.1,-109.5,1000.5,21.55,3.87
128.37,0.50663,0.92457,0.011723,1.0543,1.5,-1.1,-0.6,-302.7,-282.9,-108.3,1000.5,21.55,3.87
128.38,0.48777,0.9317,0.0076453,1.0517,1.2,-1.5,0.2,-283.5,-268.5,-104.7,1000.5,21.55,3.87
128.39,0.49083,0.91998,-0.0071356,1.0427,2.8,0,1.3,-295.5,-280.5,-105.3,1000.4,21.55,3.87
128.4,0.51733,0.90724,-0.011213,1.0444,-1.4,0.4,-0.4,-297.9,-287.7,-106.5,1000.5,21.55,3.87
128.41,0.52803,0.92457,0.0040775,1.0647,-3.6,1.2,-1.7,-305.1,-292.5,-104.7,1000.4,21.55,3.87
128.42,0.51325,0.93527,0.010194,1.0669,-1.2,1.3,-1.1,-295.5,-282.9,-103.5,1000.5,21.55,3.87
128.43,0.49083,0.92915,0.009684,1.0509,3.1,-1.6,-0.1,-288.3,-275.7,-108.9,1000.5,21.55,3.87
128.44,0.47655,0.92508,0.0025484,1.0406,1.9,-1.2,0,-293.1,-282.9,-107.7,1000.5,21.55,3.87
128.45,0.48828,0.92508,-0.0025484,1.046,0.1,1,0.9,-290.7,-278.1,-105.9,1000.5,21.55,3.87
128.46,0.52599,0.91539,-0.0025484,1.0558,-1.4,0.9,-0.3,-302.7,-270.9,-102.9,1000.5,21.55,3.87
128.47,0.53058,0.91947,0.0050968,1.0616,-1.8,0.3,-1.5,-293.1,-275.7,-108.9,1000.5,21.55,3.87
128.48,0.50714,0.93221,0.0066259,1.0612,0,0.5,-0.9,-276.3,-258.9,-108.3,1000.4,21.55,3.87
128.49,0.49185,0.92559,0,1.0482,1.2,-1.8,-0.3,-283.5,-270.9,-104.7,1000.5,21.55,3.87
128.5,0.49185,0.92559,0,1.0482,1.2,-1.8,-0.3,-283.5,-270.9,-104.7,1000.5,21.56,3.87
128.51,0.50051,0.92253,-0.0045872,1.0496,0.6,0.6,0.6,-305.1,-273.3,-108.3,1000.7,21.56,3.87
128.52,0.51325,0.92762,-0.0015291,1.0601,-0.8,1.1,0.3,-283.5,-261.3,-110.7,1000.6,21.56,3.87
128.53,0.52243,0.9261,0.0045872,1.0633,-2.3,0.7,-1.4,-285.9,-275.7,-108.3,1000.6,21.56,3.87
128.54,0.51223,0.92559,0.0086646,1.0579,-0.3,0.3,-1.2,-300.3,-282.9,-101.1,1000.5,21.56,3.87
128.55,0.48267,0.92304,0.0076453,1.0416,2.5,-0.3,-0.6,-290.7,-280.5,-107.7,1000.5,21.56,3.87
128.56,0.48981,0.92661,0.0020387,1.0481,0.5,-1.2,0.3,-297.9,-278.1,-108.9,1000.6,21.56,3.87
128.57,0.51325,0.92762,-0.0015291,1.0601,-0.7,0.4,0.9,-293.1,-268.5,-107.1,1000.5,21.56,3.87
128.58,0.52497,0.92559,-0.0035678,1.0641,-0.4,1,0,-302.7,-280.5,-103.5,1000.5,21.56,3.87
128.59,0.5209,0.91947,-0.0015291,1.0568,-0.1,0.1,-1.3,-281.1,-275.7,-104.7,1000.5,21.56,3.87
128.6,0.50051,0.91488,0.0040775,1.0429,-0.3,0.3,-2,-290.7,-268.5,-104.1,1000.6,21.56,3.87
128.61,0.48777,0.93068,0.013252,1.0508,-0.1,-1,-0.3,-288.3,-285.3,-114.9,1000.5,21.56,3.87
128.62,0.4735,0.94139,0.011213,1.0538,1.1,-1.4,0.9,-281.1,-278.1,-107.7,1000.5,21.56,3.87
128.63,0.4893,0.93527,-0.0030581,1.0555,2.1,-0.5,1.4,-300.3,-270.9,-104.7,1000.5,21.56,3.87
128.64,0.51784,0.91488,-0.0086646,1.0513,-1,2.7,-0.5,-285.9,-280.5,-108.9,1000.5,21.56,3.87
128.65,0.55403,0.91335,0,1.0683,-3.5,2.3,-2.4,-302.7,-278.1,-110.7,1000.5,21.56,3.87
128.66,0.53262,0.90724,0.010703,1.0521,-0.9,0,-2.2,-290.7,-275.7,-107.1,1000.6,21.56,3.87
128.67,0.49185,0.92457,0.014781,1.0474,2.3,-3.3,0,-288.3,-261.3,-103.5,1000.5,21.56,3.87
128.68,0.4577,0.94037,0.0061162,1.0459,3,-1.7,2.2,-285.9,-273.3,-104.1,1000.5,21.56,3.87
128.69,0.47604,0.94546,-0.0030581,1.0586,0.1,0.9,1.4,-271.5,-273.3,-108.3,1000.6,21.56,3.87
128.7,0.5209,0.91641,-0.0061162,1.0541,-1.7,2.3,-1.6,-285.9,-278.1,-108.3,1000.6,21.56,3.87
